gbar,gobs,e_gbar,e_gobs
1.004652081420376736e-01,3.599742585942065642e-01,2.137551061596835653e-02,6.495679363142453644e-02
3.647066226079926032e+00,3.978460125029644079e+00,6.776346979166506523e-01,9.115268832629999096e-01
1.300184709269562866e+00,2.351729628638963732e+00,2.550402510395461952e-01,4.099125783077841589e-01
6.115690040212206080e-01,1.352498985386005215e+00,1.185323485336723381e-01,2.610125565673273584e-01
2.031774835147124314e-01,5.058454684001476576e-01,3.852453005905841221e-02,1.049560953295347182e-01
2.370217097388009453e+00,2.282341964117789779e+00,5.475559170776977957e-01,4.413716418726075230e-01
1.846330410532857735e+00,2.279925339385845184e+00,4.369239554289641725e-01,3.757589168961262827e-01
1.475679786194195930e+00,1.875798340059070313e+00,3.520860664636718540e-01,2.919291287467647988e-01
1.231367984150184114e+00,1.501499130001411775e+00,2.928168692837458398e-01,2.363744627875729587e-01
8.962770043163854616e-01,1.164947176661686123e+00,2.060988228395394806e-01,1.799457072167575666e-01
6.623524420181856609e-01,9.597385759268756145e-01,1.447751685438797564e-01,1.471115046700975093e-01
5.006012061120613810e-01,8.042898160100864224e-01,1.082089464215042207e-01,1.252280353627498732e-01
3.885589774183572098e-01,6.997437734467993886e-01,8.320305786333831444e-02,1.091825545911709466e-01
3.233155270290805072e-01,6.162317636936754939e-01,6.681672353444485790e-02,9.925337721816376857e-02
2.652631792768010421e-01,5.541292815908215319e-01,5.436168637554714828e-02,8.730876917637409029e-02
2.182504322276727637e-01,5.192844864911827507e-01,4.463985879333951662e-02,8.136901004271311633e-02
1.933452699487519799e-01,4.896939127366052302e-01,3.781824818154958662e-02,7.656256857853441233e-02
1.651662272755161642e-01,4.596883983263879703e-01,3.223590712139473569e-02,7.839168927403658560e-02
1.414934610685354421e-01,4.290776898270419193e-01,2.782929652688849453e-02,7.973545057732271679e-02
1.225826906413563233e-01,3.936843332488629832e-01,2.429035382034045940e-02,8.006350586321582530e-02
1.076751111697986235e-01,3.745885553354983966e-01,2.140141942780491094e-02,7.596270964731953457e-02
2.173326255174352628e-01,7.190817409154808271e-01,5.015551837412760006e-02,1.456860386353796832e-01
1.817373516479227902e-01,6.800534598581471357e-01,4.100087962788230567e-02,1.298632576869160338e-01
1.824284572394196391e-01,6.920257757625575268e-01,3.974430658654339032e-02,1.217988261947686723e-01
1.786763183281076250e-01,6.098410647179017818e-01,3.629837621113780888e-02,1.062514308749308301e-01
1.731011975825803850e-01,5.627074876977492535e-01,3.451798157804630146e-02,9.678161197701758145e-02
1.682337838095558091e-01,5.315713768306798981e-01,3.347723893923724992e-02,9.026311174324097575e-02
1.673421737181540470e-01,5.086578553444940365e-01,3.187736317804477915e-02,8.536500233598130760e-02
1.667355282861466004e-01,4.829950420409977463e-01,3.036887249539376235e-02,8.481913554138632849e-02
1.494006966885805532e-01,4.464511054543380819e-01,2.653635728621295264e-02,7.814913742392176621e-02
1.307264807535850892e-01,3.813719354779635529e-01,2.206199916002725067e-02,6.557754780774355252e-02
1.216178680062747347e-01,3.454927702310962578e-01,1.860811915312109502e-02,5.959458175062914975e-02
1.018989794862722592e-01,3.243675194520128091e-01,1.543648050278546152e-02,5.443665867891577664e-02
8.816269461064012158e-02,2.934733136928207586e-01,1.336494269601154819e-02,4.835039757460287552e-02
7.786088614849089040e-02,2.690423462658274034e-01,1.157024295481293846e-02,4.340314575416915482e-02
7.165611587551842798e-02,2.570340370927775564e-01,1.022781783145998609e-02,4.338472767181967421e-02
6.338834500309570297e-02,2.490932105086885728e-01,8.951877724680604165e-03,4.205603830461717568e-02
5.574039715624137109e-02,2.313476662019435248e-01,7.975696208480516705e-03,3.824141307310522514e-02
5.228697505210357088e-02,2.153450713450675569e-01,7.197719541483551565e-03,3.569138179553053153e-02
4.708748563813693749e-02,2.071496535722631704e-01,6.394890220627537369e-03,3.507646274169658879e-02
4.201848212292761536e-02,2.035670276737014395e-01,5.727742510850931945e-03,4.667078179503215962e-02
6.351016205682756599e+00,1.821766828104984581e+00,1.544335307945921443e+00,3.941571610144504745e-01
6.053627245699403581e+00,2.646760588780996404e+00,1.461954317546227067e+00,4.617809984535075629e-01
5.091792362274516925e+00,2.490399994600676070e+00,1.217133139224055194e+00,3.969479455489439146e-01
3.642965979780877106e+00,2.245259355026083092e+00,8.542787194458407729e-01,3.477707263907424684e-01
2.677376877280585710e+00,1.894062324183255042e+00,6.083460396679867266e-01,2.935246439813537500e-01
2.070857488529823875e+00,1.795741795032047783e+00,4.510230212803335581e-01,2.790820497180629411e-01
1.652643509756442253e+00,1.589049731158181489e+00,3.485959183109482162e-01,2.466924831789271688e-01
1.379124259935543106e+00,1.459135073394675963e+00,2.792635789394907753e-01,2.275444559462655725e-01
1.119220654374145196e+00,1.341652894558326814e+00,2.258784329770855692e-01,2.134022319563322612e-01
9.177501373674519236e-01,1.231529888701679232e+00,1.855805765339695601e-01,1.900113752614937812e-01
7.726801182149070080e-01,1.129196459554548282e+00,1.556980396447601445e-01,1.700981085553935623e-01
6.606461907815553980e-01,1.019946053340908154e+00,1.324690469520590774e-01,1.556154601732349096e-01
5.728429862847331799e-01,9.197538995226089975e-01,1.148903234614080532e-01,1.446651820245749842e-01
4.951546744528841915e-01,8.272138542428140173e-01,9.915448306544480395e-02,1.287010467818781867e-01
4.376087174272773606e-01,7.448910277135846192e-01,8.779207825503070051e-02,1.181815163368430954e-01
3.845608226552718056e-01,6.832461265684662832e-01,7.722395507733709197e-02,1.102230601777297592e-01
3.419547384028192027e-01,6.430042711087656793e-01,6.835791483721843920e-02,1.088321160055159137e-01
3.079390697755402528e-01,6.141199225860221045e-01,6.094597344488660029e-02,1.189134701071950379e-01
5.818032709562304117e-01,8.769449806382088042e-01,1.438358117641810319e-01,3.162231795783824739e-01
5.687255977727628808e-01,9.143779726189339430e-01,1.380743408151295371e-01,2.950411654623842916e-01
5.555047778766453170e-01,8.579406550553505539e-01,1.342320284630688643e-01,2.700003491410554179e-01
4.988817218242235230e-01,7.653333801653205981e-01,1.199372274651155507e-01,2.445583610290962551e-01
4.354669496766657710e-01,6.975746381953291664e-01,1.032469931976781885e-01,2.211272409003967598e-01
3.844165376232936415e-01,6.171762053185791963e-01,8.952113497355641825e-02,1.951627966320806928e-01
3.366516373969093978e-01,5.779885267637424606e-01,7.703320405893633593e-02,1.823771216481876456e-01
2.981059970805752801e-01,5.553496751674934506e-01,6.663570225475488884e-02,1.732567578465481761e-01
2.761359095094936267e-01,5.351609614482211175e-01,6.080999151948528886e-02,1.664691809152853974e-01
2.581755245251773911e-01,5.124315645104573491e-01,5.626286154732679234e-02,1.589026799212046037e-01
2.349959168760820116e-01,4.843125296358669618e-01,5.050705339673643157e-02,1.517542693788541952e-01
2.101353848290615500e-01,4.585834435775704154e-01,4.338726916662241639e-02,1.435939609155246210e-01
1.900395697513725946e-01,4.452979178487978529e-01,3.738414185129197015e-02,1.378587571214892615e-01
1.734097060291430181e-01,4.263095202128265870e-01,3.277884876416004012e-02,1.305647186488107236e-01
1.571920035975912788e-01,4.094716380934057542e-01,2.893817776831287061e-02,1.248184367131306982e-01
1.428508630999244244e-01,3.880592032775800893e-01,2.577418569750058314e-02,1.178558047160775529e-01
1.318428399809820906e-01,3.687749156529296912e-01,2.317844632055626741e-02,1.124232567531689292e-01
1.237841366363498785e-01,3.570994165600933634e-01,2.095465697542082950e-02,1.092341095326547912e-01
1.162220991316593594e-01,3.465244949831742249e-01,1.890810588764355732e-02,1.068352690777006064e-01
1.086636821674516473e-01,3.315384057124448614e-01,1.715571349582745847e-02,1.027842952205830912e-01
1.033259015122350716e-01,3.126897314649287329e-01,1.581983319555494566e-02,9.761302749489284003e-02
9.938699780274565243e-02,3.002434163729382766e-01,1.467131356262943442e-02,9.432113703400833715e-02
9.564144614154355961e-02,2.887499993739742199e-01,1.361868366889880042e-02,9.065565164248957919e-02
9.154184912924115403e-02,2.677666455964311520e-01,1.254460616153649753e-02,8.425199743333083857e-02
8.914571684606958923e-02,2.638717667801049882e-01,1.185333776747336289e-02,8.384060277986114806e-02
8.545273714662901532e-02,2.536054624994910633e-01,1.102349140168618763e-02,8.061942192531953988e-02
8.198516860100352188e-02,2.412214011168662409e-01,1.035870010985054032e-02,7.612868923678728361e-02
7.821290520925590350e-02,2.296615245598130628e-01,9.741813715264313264e-03,7.263280999602662880e-02
7.415716612614425829e-02,2.188491918931924907e-01,9.158540110579394336e-03,6.949409081496638052e-02
2.194290674651598394e+01,1.795292519690609012e+01,4.371529657494212628e+00,3.159957347828902474e+00
1.384057875477162547e+01,1.136014395146191447e+01,2.502361669318044601e+00,1.787916344330067631e+00
9.612378983483090167e+00,9.007721363379779689e+00,1.610420045883855789e+00,1.181151825564666691e+00
7.764615796999057018e+00,7.907633209061667223e+00,1.292172469544070390e+00,8.874100483997787725e-01
6.630239008194471317e+00,6.540441893885179603e+00,1.109137941082394718e+00,1.389720192872977655e+00
5.776929431462821007e+00,6.417590874504058185e+00,9.816889577982821358e-01,1.292335429229164445e+00
4.907762355949094157e+00,5.531672153188003094e+00,8.543099597672126899e-01,1.098004301798782611e+00
4.190128278690034236e+00,4.880525627303980762e+00,7.483095948800381203e-01,9.716850740823872457e-01
3.682201789241233314e+00,4.384537250545446518e+00,6.736924639590029518e-01,8.669342656998328955e-01
3.079170315766551091e+00,3.846082335939714270e+00,5.828965124094128702e-01,7.510832723381866138e-01
2.641874394048079555e+00,3.417095469206079539e+00,5.129665954690664220e-01,6.633914030383476490e-01
2.261212851404225344e+00,3.064713072812502936e+00,4.449342810808918358e-01,5.912116098440013401e-01
1.976541255438307498e+00,2.778800069734140177e+00,3.926688216862747050e-01,5.326716043725774341e-01
1.754826138570840355e+00,2.525901506228924731e+00,3.515482434001861445e-01,4.841931675706336868e-01
1.540993623209007790e+00,2.297755376055762522e+00,3.103450006345170875e-01,4.386923009729847278e-01
1.332554336534274908e+00,2.120838999683393844e+00,2.692312415616607835e-01,4.035132388608496101e-01
1.147039856119121737e+00,1.984165001841552867e+00,2.325543454124407716e-01,3.777320916186158173e-01
2.489608894486056201e+01,1.809548815701709046e+01,5.758651265625188032e+00,6.109478208617328043e+00
7.992603968949672399e+00,6.509417912768676651e+00,1.436114141933663158e+00,2.043938182302617257e+00
4.114833038593610048e+00,4.203120173109767599e+00,7.368067295276032880e-01,1.295857866807966108e+00
2.392320378616094256e+00,3.050831926937198624e+00,4.350438568175443721e-01,9.401405591171331233e-01
1.553671621469633335e+00,2.395101483319948876e+00,2.835208784603271970e-01,7.378956120979367483e-01
1.153599208832440715e+00,1.996482082227139188e+00,2.095267325714852691e-01,6.081299378610938167e-01
7.553304542124180676e-01,1.525814374366903703e+00,1.372108461950810876e-01,4.592766588995991772e-01
5.437386133410863076e-01,1.226232444474461003e+00,9.907933939068597207e-02,3.682709985413181175e-01
4.052967925517362291e-01,1.042461539746237342e+00,7.203902405557038868e-02,3.130742669825241631e-01
3.207889922077279410e-01,8.898253996175082836e-01,5.528498989353241438e-02,2.672434085627797273e-01
2.649224331728982085e-01,7.943001290664895020e-01,4.440757610276482165e-02,2.385499608911271774e-01
2.332133307414049617e-01,7.248323368064589767e-01,3.767023692725313122e-02,2.176795376137474203e-01
2.017387628660379240e-01,6.652168537199962817e-01,3.111274585681058150e-02,1.997694220408918753e-01
1.728256537263951342e-01,5.867230286704469000e-01,2.573737195581448506e-02,1.766195051872813393e-01
1.465237583702282964e-01,5.354563369628163594e-01,2.160996898294443094e-02,1.611930675516401734e-01
1.232086560257985852e-01,4.498352829300851230e-01,1.832622153588076355e-02,1.354743278328413014e-01
1.065661249665036114e-01,3.874942654085585247e-01,1.583782998568615888e-02,1.167437611359288946e-01
9.225110742948695874e-02,3.343520059823563706e-01,1.379951069005310241e-02,1.007762630362061262e-01
8.040045847184068561e-02,3.199464293953284688e-01,1.204508211295162237e-02,9.642351219141262475e-02
7.127640981851381119e-02,2.988196292741828741e-01,1.067622995980994395e-02,9.006144933935147923e-02
6.372193080988772240e-02,2.888914481205081541e-01,9.536930533523795342e-03,8.741545660183583366e-02
5.698891653732928581e-02,2.792056004563060467e-01,8.513738884073588503e-03,8.490001777279841677e-02
6.537093040539392774e+00,5.947623196733196060e+00,1.633489248280295181e+00,1.087567530141496430e+00
5.202092098790609853e+00,4.753743104462170521e+00,1.299895594296948120e+00,7.645231785471682251e-01
4.453077971011753178e+00,4.206125010831268440e+00,1.112464550102288285e+00,6.351717948179660400e-01
3.375129190761921194e+00,3.327801888128643526e+00,8.429617651359834207e-01,5.136392319030921305e-01
2.793633770714066600e+00,2.720747265243863566e+00,6.979164730245437376e-01,4.083757413941304093e-01
2.418339918197671690e+00,2.449913171782936772e+00,6.034432061823509219e-01,3.677149623122570321e-01
2.161524059955344246e+00,2.277056071932575865e+00,5.374523972042609676e-01,3.411397435214343909e-01
1.980930420196175934e+00,2.087744132735311453e+00,4.906558899743092006e-01,3.130773197999064950e-01
1.737287547062284832e+00,1.878388175135113025e+00,4.286103591337646623e-01,2.815417224570798127e-01
1.536512969704848963e+00,1.738630973367002230e+00,3.773201704836175452e-01,2.605968611661522161e-01
1.371511862516883173e+00,1.595425869992226353e+00,3.352628629952325023e-01,2.401016381053091009e-01
8.813676695895693580e-01,1.196916536060312231e+00,2.126528084771614202e-01,1.805920699380946792e-01
6.211980894914228557e-01,9.617182517016077403e-01,1.435294952267135160e-01,1.440699303175067003e-01
4.519709345027005942e-01,7.769009528985443280e-01,1.025523037254432307e-01,1.206798270569570813e-01
3.247815940022699688e-01,6.458952249149368940e-01,7.325006749195067668e-02,9.704802143344705423e-02
2.413586228004361844e-01,5.312280897059169504e-01,5.461480224094537872e-02,8.264432132438488676e-02
1.866144088474379903e-01,4.431029139709170006e-01,4.230364214045682220e-02,7.073709409734905973e-02
1.510532843086664634e-01,3.817669578164861743e-01,3.363484502583086871e-02,5.737159112992784582e-02
1.261143665064260178e-01,3.394926414782994395e-01,2.743385837121632004e-02,5.166712229560605635e-02
1.081303702790500920e-01,3.042632542125370265e-01,2.284154560667480197e-02,4.738577991250360333e-02
9.129381584600394783e-02,2.838801346331588649e-01,1.931063322356539255e-02,5.006408989552901118e-02
8.011157180351234641e-02,2.606136734394305376e-01,1.656433400872630440e-02,4.119072277346628314e-02
7.109686919668214977e-02,2.405323355646831196e-01,1.438363060090617519e-02,3.603893247484352136e-02
6.455577617198092477e-02,2.261276334130525034e-01,1.269516414113234549e-02,3.422261602410298087e-02
5.772377043803597618e-02,2.127388020144923286e-01,1.121283777639556396e-02,3.264061380649599386e-02
5.161075823562490117e-02,1.897830441288971270e-01,9.976859341320790456e-03,2.936621246157553045e-02
4.581650268204149473e-02,1.756277972985169633e-01,8.928515808566690748e-03,2.809614406704400921e-02
6.485225132660636049e+00,1.042771024837207072e+01,1.621306283165159012e+00,2.832386342416771896e+00
